reporting_month,sales_month,platform,country,artist_name,release_title,upc,track_title,isrc,quantity,unit_price,revenue,currency,sales_type
2025-01,2025-01,YouTube UGC,Brazil,Midnight Echo,Echoes in the Dark,518347382999,Shadow Notes,US-AMR-25-00071,2786,0.0008,2.23,USD,Creation
2025-03,2025-03,Apple Music,United States,Amy Winters,Whispering Winds,3056413953768,Falling Leaves,US-AMR-25-00035,336,0.01,3.36,USD,Stream
2025-03,2025-03,Spotify,India,John Legend,The Legend Continues,1849593103410,Legacy Tune,US-AMR-25-00016,8193,0.004,32.77,USD,Stream
2025-02,2025-02,Apple Music,Australia,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,3694,0.0103,38.05,USD,Stream
2025-01,2025-01,Deezer,Brazil,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,524,0.0034,1.78,USD,Stream
2025-03,2025-03,Spotify,United States,Crystal Beats,Crystal Energy,8346578713310,Pulse Reactor,US-AMR-25-00051,6081,0.0063,38.31,USD,Stream
2025-02,2025-02,Spotify,Canada,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,2586,0.0062,16.03,USD,Stream
2025-01,2025-01,Pandora,United States,Amy Winters,Whispering Winds,3056413953768,Falling Leaves,US-AMR-25-00035,2204,0.0073,16.09,USD,Stream
2025-01,2025-01,Spotify,Germany,Crystal Beats,Synthetic Waves,4893252880959,Artificial Breeze,US-AMR-25-00054,6004,0.0059,35.42,USD,Stream
2025-03,2025-03,Spotify,Belgium,Neon Sky,City Reflections,6342160733751,Reflected Lights,US-AMR-25-00126,8490,0.0043,36.51,USD,Stream
2025-03,2025-03,Deezer,Belgium,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,4003,0.0042,16.81,USD,Stream
2025-01,2025-01,Spotify,Canada,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,3754,0.0059,22.15,USD,Stream
2025-01,2025-01,Spotify,Other,Wild Horizon,Dust & Freedom,9091699854358,Endless Trail,US-AMR-25-00095,1135,0.0041,4.65,USD,Stream
2025-03,2025-03,TikTok,South Korea,Crystal Beats,Digital Dreams,5146270482810,Neon Hearts,US-AMR-25-00052,584,0.0011,0.64,USD,Creation
2025-01,2025-01,Soundcloud,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,1965,0.0046,9.04,USD,Stream
2025-02,2025-02,Spotify,Netherlands,Amy Winters,Twilight Melodies,7242388496966,Twilight Symphony,US-AMR-25-00039,4859,0.0053,25.75,USD,Stream
2025-03,2025-03,Facebook and Instagram,United States,Neon Sky,Skyline Echoes,8262045053317,Urban Echo,US-AMR-25-00121,14634,0.0016,23.41,USD,Creation
2025-03,2025-03,YouTube UGC,Nigeria,Electric Avenue,Voltage Highway,6474687234302,Electric Storm,US-AMR-25-00083,4270,0.001,4.27,USD,Creation
2025-01,2025-01,Spotify,Japan,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,3745,0.0062,23.22,USD,Stream
2025-02,2025-02,Spotify,Germany,Amy Winters,Whispering Winds,3056413953768,Frozen Tears,US-AMR-25-00037,9733,0.0062,60.34,USD,Stream
2025-01,2025-01,YouTube UGC,United States,John Legend,The Legend Continues,1849593103410,Legacy Tune,US-AMR-25-00016,2646,0.0015,3.97,USD,Creation
2025-02,2025-02,Deezer,Philippines,Crystal Beats,Crystal Energy,8346578713310,Energy Flow,US-AMR-25-00064,1749,0.0038,6.65,USD,Stream
2025-01,2025-01,Spotify,Canada,Wild Horizon,Endless Journey,2784980841249,Journey’s End,US-AMR-25-00106,1963,0.0057,11.19,USD,Stream
2025-01,2025-01,Spotify,United States,Crystal Beats,Digital Dreams,5146270482810,Pulse Shift,US-AMR-25-00049,2679,0.0061,16.34,USD,Stream
2025-02,2025-02,Apple Music,France,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,331,0.0089,2.95,USD,Stream
2025-03,2025-03,Qobuz,France,Crystal Beats,Synthetic Waves,4893252880959,Wave Rider,US-AMR-25-00055,3517,0.0051,17.94,USD,Stream
2025-01,2025-01,Deezer,Mexico,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,2767,0.0031,8.58,USD,Stream
2025-01,2025-01,YouTube Official Content,Italy,Wild Horizon,Dust & Freedom,9091699854358,Ride or Die,US-AMR-25-00100,631,0.0032,2.02,USD,Stream
2025-02,2025-02,Apple Music,United States,Amy Winters,Autumn Leaves,1669784801846,Autumn Dreams,US-AMR-25-00043,1201,0.0105,12.61,USD,Stream
2025-03,2025-03,Deezer,United Kingdom,Midnight Echo,Shadow Symphony,7376311656674,Phantom Melody,US-AMR-25-00075,10538,0.006,63.23,USD,Stream
2025-01,2025-01,YouTube UGC,Italy,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,4849,0.0011,5.33,USD,Creation
2025-02,2025-02,YouTube Official Content,United States,Midnight Echo,Nocturnal Whispers,6247317810807,Moonlit Voice,US-AMR-25-00078,3202,0.0046,14.73,USD,Stream
2025-01,2025-01,Apple Music,United States,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,1553,0.0108,16.77,USD,Stream
2025-03,2025-03,Spotify,United States,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,9526,0.0057,54.3,USD,Stream
2025-01,2025-01,YouTube Official Content,Philippines,Electric Avenue,Voltage Highway,6474687234302,High Voltage,US-AMR-25-00081,2376,0.003,7.13,USD,Stream
2025-02,2025-02,Pandora,United States,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,916,0.0074,6.78,USD,Stream
2025-02,2025-02,Apple Music,United States,Amy Winters,Whispering Winds,3056413953768,Falling Leaves,US-AMR-25-00035,2532,0.0108,27.35,USD,Stream
2025-01,2025-01,Apple Music,United Kingdom,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,13222,0.0103,136.19,USD,Stream
2025-01,2025-01,TikTok,Mexico,Crystal Beats,Crystal Energy,8346578713310,Neon Hearts,US-AMR-25-00052,1136,0.0006,0.68,USD,Creation
2025-01,2025-01,Spotify,United States,Midnight Echo,Echoes in the Dark,518347382999,Midnight Reflection,US-AMR-25-00067,7597,0.0061,46.34,USD,Stream
2025-03,2025-03,YouTube UGC,Brazil,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,3944,0.0008,3.16,USD,Creation
2025-03,2025-03,Deezer,Other,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,1178,0.0041,4.83,USD,Stream
2025-03,2025-03,Apple Music,Japan,Neon Sky,City Reflections,6342160733751,Urban Mirage,US-AMR-25-00127,878,0.0101,8.87,USD,Stream
2025-01,2025-01,Tidal,United States,Neon Sky,Skyline Echoes,8262045053317,Urban Echo,US-AMR-25-00121,9416,0.0089,83.8,USD,Stream
2025-01,2025-01,Deezer,Netherlands,Amy Winters,Twilight Melodies,7242388496966,Sunset Serenade,US-AMR-25-00040,3681,0.0052,19.14,USD,Stream
2025-03,2025-03,Spotify,Canada,Crystal Beats,Bassline Revolution,1822782489632,Underground Pulse,US-AMR-25-00058,3931,0.0058,22.8,USD,Stream
2025-03,2025-03,Pandora,United States,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,7756,0.0072,55.84,USD,Stream
2025-01,2025-01,Spotify,Other,John Legend,Legacy of Soul,9283276483505,Timeless Love,US-AMR-25-00011,5566,0.0039,21.71,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,1228,0.0046,5.65,USD,Stream
2025-03,2025-03,Pandora,United States,Midnight Echo,Echoes in the Dark,518347382999,Shadow Notes,US-AMR-25-00071,6328,0.0078,49.36,USD,Stream
2025-03,2025-03,Facebook and Instagram,United States,Electric Avenue,Night Drive,9805009788208,Neon Road,US-AMR-25-00089,1020,0.0015,1.53,USD,Creation
2025-02,2025-02,Spotify,Germany,Wild Horizon,Dust & Freedom,9091699854358,Desert Ride,US-AMR-25-00092,3464,0.0058,20.09,USD,Stream
2025-02,2025-02,Pandora,Canada,Crystal Beats,Crystal Energy,8346578713310,Crystal Spark,US-AMR-25-00063,6031,0.0075,45.23,USD,Stream
2025-03,2025-03,Facebook and Instagram,United States,Neon Sky,Lights of Tomorrow,7868011280599,Endless City,US-AMR-25-00120,1749,0.0015,2.62,USD,Creation
2025-01,2025-01,Apple Music,Indonesia,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,2211,0.0068,15.03,USD,Stream
2025-03,2025-03,Spotify,Australia,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,1843,0.006,11.06,USD,Stream
2025-01,2025-01,YouTube Official Content,United States,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,5941,0.0047,27.92,USD,Stream
2025-01,2025-01,Pandora,United States,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,3113,0.0073,22.72,USD,Stream
2025-03,2025-03,YouTube Official Content,Italy,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,8813,0.0032,28.2,USD,Stream
2025-01,2025-01,YouTube UGC,United States,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,4884,0.0015,7.33,USD,Creation
2025-03,2025-03,Apple Music,Canada,John Legend,Blue Moon Serenade,1043321819608,Celestial Dreams,US-AMR-25-00007,5171,0.0109,56.36,USD,Stream
2025-03,2025-03,YouTube Official Content,Puerto Rico,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,942,0.0029,2.73,USD,Stream
2025-01,2025-01,YouTube UGC,Brazil,Crystal Beats,Bassline Revolution,1822782489632,Bass Drop,US-AMR-25-00056,1275,0.0008,1.02,USD,Creation
2025-03,2025-03,Facebook and Instagram,United States,Crystal Beats,Synthetic Waves,4893252880959,Artificial Breeze,US-AMR-25-00054,7249,0.0016,11.6,USD,Creation
2025-03,2025-03,Spotify,Germany,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,6469,0.0058,37.52,USD,Stream
2025-01,2025-01,Spotify,United States,Neon Sky,Skyline Echoes,8262045053317,Urban Echo,US-AMR-25-00121,9859,0.0062,61.13,USD,Stream
2025-01,2025-01,YouTube Official Content,Japan,Neon Sky,Lights of Tomorrow,7868011280599,Neon Dawn,US-AMR-25-00115,5388,0.0044,23.71,USD,Stream
2025-03,2025-03,TikTok,Argentina,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,3673,0.0006,2.2,USD,Creation
2025-02,2025-02,Spotify,Other,Neon Sky,City Reflections,6342160733751,Neon Rain,US-AMR-25-00124,4485,0.0038,17.04,USD,Stream
2025-03,2025-03,Apple Music,Philippines,John Legend,The Legend Continues,1849593103410,Echoes of Legacy,US-AMR-25-00019,3262,0.0069,22.51,USD,Stream
2025-02,2025-02,Spotify,United States,Amy Winters,Autumn Leaves,1669784801846,September Song,US-AMR-25-00041,4644,0.0062,28.79,USD,Stream
2025-02,2025-02,Pandora,United States,Midnight Echo,Shadow Symphony,7376311656674,Phantom Melody,US-AMR-25-00075,6905,0.0075,51.79,USD,Stream
2025-03,2025-03,YouTube UGC,Brazil,Crystal Beats,Bassline Revolution,1822782489632,Final Bassline,US-AMR-25-00062,1416,0.0008,1.13,USD,Creation
2025-02,2025-02,YouTube Official Content,Saudi Arabia,Crystal Beats,Digital Dreams,5146270482810,Digital Reflection,US-AMR-25-00050,3095,0.0031,9.59,USD,Stream
2025-03,2025-03,Spotify,Canada,Electric Avenue,Voltage Highway,6474687234302,Lightning Strikes,US-AMR-25-00085,689,0.0058,4.0,USD,Stream
2025-03,2025-03,YouTube UGC,Brazil,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,2853,0.0008,2.28,USD,Creation
2025-02,2025-02,Apple Music,Other,Midnight Echo,Echoes in the Dark,518347382999,Lost Frequencies,US-AMR-25-00068,3826,0.0071,27.16,USD,Stream
2025-03,2025-03,Apple Music,Germany,Wild Horizon,Endless Journey,2784980841249,Burning Miles,US-AMR-25-00099,97,0.0104,1.01,USD,Stream
2025-03,2025-03,TikTok,United States,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,524,0.0012,0.63,USD,Creation
2025-03,2025-03,Apple Music,United States,John Legend,Legacy of Soul,9283276483505,Echoing Memories,US-AMR-25-00026,5437,0.0106,57.63,USD,Stream
2025-03,2025-03,Pandora,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,3712,0.0073,27.1,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,Neon Sky,Skyline Echoes,8262045053317,City Pulse,US-AMR-25-00122,3893,0.0045,17.52,USD,Stream
2025-03,2025-03,Spotify,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,1139,0.0063,7.18,USD,Stream
2025-02,2025-02,YouTube Official Content,Puerto Rico,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,1116,0.003,3.35,USD,Stream
2025-03,2025-03,TikTok,Netherlands,Midnight Echo,Nocturnal Whispers,6247317810807,Whispering Shadows,US-AMR-25-00080,4858,0.0011,5.34,USD,Creation
2025-02,2025-02,Spotify,Germany,Electric Avenue,Voltage Highway,6474687234302,Road to Energy,US-AMR-25-00082,5710,0.0062,35.4,USD,Stream
2025-03,2025-03,YouTube Official Content,Peru,John Legend,Blue Moon Serenade,1043321819608,Midnight Whisper,US-AMR-25-00006,7740,0.0031,23.99,USD,Stream
2025-01,2025-01,Apple Music,Germany,John Legend,Smooth Horizons,1615594078169,Horizon Dreams,US-AMR-25-00015,6747,0.0108,72.87,USD,Stream
2025-01,2025-01,YouTube Official Content,United States,Crystal Beats,Synthetic Waves,4893252880959,Artificial Breeze,US-AMR-25-00054,5947,0.0047,27.95,USD,Stream
2025-01,2025-01,Pandora,United States,John Legend,Legacy of Soul,9283276483505,Timeless Love,US-AMR-25-00011,9525,0.0076,72.39,USD,Stream
2025-03,2025-03,Spotify,Poland,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,623,0.0045,2.8,USD,Stream
2025-03,2025-03,Spotify,United States,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,2314,0.0061,14.12,USD,Stream
2025-01,2025-01,YouTube UGC,Other,Crystal Beats,Digital Dreams,5146270482810,Cyber Groove,US-AMR-25-00046,1253,0.001,1.25,USD,Creation
2025-03,2025-03,Facebook and Instagram,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,1126,0.0015,1.69,USD,Creation
2025-03,2025-03,Apple Music,Germany,Amy Winters,Whispering Winds,3056413953768,Whispers of Love,US-AMR-25-00031,668,0.0109,7.28,USD,Stream
2025-01,2025-01,Spotify,New Zealand,Electric Avenue,Night Drive,9805009788208,Neon Road,US-AMR-25-00089,1659,0.0045,7.47,USD,Stream
2025-02,2025-02,Spotify,Indonesia,Electric Avenue,Night Drive,9805009788208,After Hours Drive,US-AMR-25-00090,4752,0.004,19.01,USD,Stream
2025-02,2025-02,YouTube Official Content,Other,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,3109,0.0031,9.64,USD,Stream
2025-02,2025-02,Spotify,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,2146,0.0061,13.09,USD,Stream
2025-01,2025-01,Apple Music,Poland,John Legend,Legacy of Soul,9283276483505,Rhythm of the Heart,US-AMR-25-00025,10582,0.0078,82.54,USD,Stream
2025-03,2025-03,TikTok,China,Electric Avenue,Voltage Highway,6474687234302,Road to Energy,US-AMR-25-00082,5944,0.0008,4.76,USD,Creation
2025-03,2025-03,Facebook and Instagram,United States,Crystal Beats,Crystal Energy,8346578713310,Neon Hearts,US-AMR-25-00052,6618,0.0015,9.93,USD,Creation
2025-02,2025-02,Apple Music,Canada,John Legend,Late Night Grooves,133890838634,Twilight Groove,US-AMR-25-00008,7718,0.011,84.9,USD,Stream
2025-02,2025-02,Apple Music,Spain,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,1003,0.0078,7.82,USD,Stream
2025-01,2025-01,Apple Music,Canada,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,5360,0.0107,57.35,USD,Stream
2025-03,2025-03,Facebook and Instagram,United States,John Legend,The Legend Continues,1849593103410,Golden Ballad,US-AMR-25-00018,14913,0.0014,20.88,USD,Creation
2025-03,2025-03,Apple Music,Germany,Midnight Echo,Shadow Symphony,7376311656674,Shadow Waltz,US-AMR-25-00076,5572,0.0108,60.18,USD,Stream
2025-01,2025-01,YouTube Official Content,Netherlands,John Legend,Blue Moon Serenade,1043321819608,Celestial Dreams,US-AMR-25-00007,675,0.0039,2.63,USD,Stream
2025-01,2025-01,Spotify,Australia,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,3095,0.0062,19.19,USD,Stream
2025-03,2025-03,Apple Music,United States,Electric Avenue,Voltage Highway,6474687234302,Lightning Strikes,US-AMR-25-00085,7197,0.0104,74.85,USD,Stream
2025-03,2025-03,TikTok,Peru,John Legend,Blue Moon Serenade,1043321819608,Midnight Whisper,US-AMR-25-00006,6185,0.0008,4.95,USD,Creation
2025-03,2025-03,Apple Music,Canada,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,11575,0.0105,121.54,USD,Stream
2025-02,2025-02,Spotify,United States,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,4241,0.006,25.45,USD,Stream
2025-02,2025-02,YouTube Official Content,Sweden,Amy Winters,Twilight Melodies,7242388496966,Twilight Symphony,US-AMR-25-00039,770,0.0041,3.16,USD,Stream
2025-01,2025-01,Spotify,United States,Crystal Beats,Bassline Revolution,1822782489632,Pulse Reactor,US-AMR-25-00051,1632,0.0062,10.12,USD,Stream
2025-02,2025-02,TikTok,Brazil,Neon Sky,Lights of Tomorrow,7868011280599,Tomorrow’s Horizon,US-AMR-25-00116,5745,0.0006,3.45,USD,Creation
2025-03,2025-03,JioSaavn,India,Wild Horizon,Roadside Ballads,3462475107993,Countryside Tales,US-AMR-25-00101,3713,0.002,7.43,USD,Stream
2025-01,2025-01,YouTube UGC,Hungary,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,3502,0.001,3.5,USD,Creation
2025-03,2025-03,Spotify,Canada,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,1597,0.0059,9.42,USD,Stream
2025-03,2025-03,Spotify,Romania,John Legend,Smooth Horizons,1615594078169,Smooth Sailing,US-AMR-25-00014,5831,0.004,23.32,USD,Stream
2025-01,2025-01,Pandora,United States,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,7607,0.0076,57.81,USD,Stream
2025-03,2025-03,Apple Music,United States,Amy Winters,Whispering Winds,3056413953768,Soft Echoes,US-AMR-25-00033,3729,0.0102,38.04,USD,Stream
2025-03,2025-03,Spotify,Other,Amy Winters,Whispering Winds,3056413953768,Northern Wind,US-AMR-25-00032,5300,0.0039,20.67,USD,Stream
2025-02,2025-02,YouTube UGC,Indonesia,Midnight Echo,Echoes in the Dark,518347382999,Silent Echoes,US-AMR-25-00069,6555,0.001,6.55,USD,Creation
2025-01,2025-01,Apple Music,Germany,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,3106,0.0106,32.92,USD,Stream
2025-01,2025-01,Deezer,Other,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,4349,0.0041,17.83,USD,Stream
2025-02,2025-02,Apple Music,United States,Midnight Echo,Echoes in the Dark,518347382999,Endless Night,US-AMR-25-00072,10138,0.0105,106.45,USD,Stream
2025-03,2025-03,Apple Music,United States,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,707,0.0106,7.49,USD,Stream
2025-03,2025-03,Spotify,United States,Neon Sky,Lights of Tomorrow,7868011280599,Urban Sunrise,US-AMR-25-00118,2184,0.0059,12.89,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,Crystal Beats,Crystal Energy,8346578713310,Neon Hearts,US-AMR-25-00052,2490,0.0043,10.71,USD,Stream
2025-01,2025-01,Tidal,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,14209,0.0087,123.62,USD,Stream
2025-02,2025-02,YouTube UGC,United States,John Legend,Blue Moon Serenade,1043321819608,Celestial Dreams,US-AMR-25-00007,2064,0.0016,3.3,USD,Creation
2025-01,2025-01,Apple Music,Sweden,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,3918,0.0095,37.22,USD,Stream
2025-02,2025-02,Apple Music,Canada,Wild Horizon,Wild Frontier,1182449353486,Wild Chase,US-AMR-25-00109,2282,0.0103,23.5,USD,Stream
2025-02,2025-02,TikTok,Argentina,Midnight Echo,Shadow Symphony,7376311656674,Dark Harmony,US-AMR-25-00077,4735,0.0007,3.31,USD,Creation
2025-02,2025-02,Spotify,United States,Midnight Echo,Echoes in the Dark,518347382999,Silent Echoes,US-AMR-25-00069,4302,0.0061,26.24,USD,Stream
2025-03,2025-03,YouTube Official Content,New Zealand,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,6388,0.0032,20.44,USD,Stream
2025-01,2025-01,Pandora,Canada,Electric Avenue,Voltage Highway,6474687234302,Electric Storm,US-AMR-25-00083,5656,0.0075,42.42,USD,Stream
2025-02,2025-02,Apple Music,Other,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,3088,0.007,21.62,USD,Stream
2025-01,2025-01,YouTube Official Content,Switzerland,Midnight Echo,Nocturnal Whispers,6247317810807,Moonlit Voice,US-AMR-25-00078,13793,0.0047,64.83,USD,Stream
2025-01,2025-01,Apple Music,Nigeria,Amy Winters,Whispering Winds,3056413953768,Autumn Breeze,US-AMR-25-00030,68,0.0069,0.47,USD,Stream
2025-03,2025-03,Spotify,United States,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,4745,0.0059,28.0,USD,Stream
2025-01,2025-01,Pandora,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,66,0.0071,0.47,USD,Stream
2025-01,2025-01,Apple Music,United Kingdom,John Legend,Smooth Horizons,1615594078169,Horizon Dreams,US-AMR-25-00015,7344,0.0108,79.32,USD,Stream
2025-01,2025-01,Spotify,United Kingdom,Electric Avenue,Night Drive,9805009788208,Midnight Highway,US-AMR-25-00088,8934,0.0059,52.71,USD,Stream
2025-02,2025-02,Facebook and Instagram,United States,Midnight Echo,Nocturnal Whispers,6247317810807,Nighttime Secrets,US-AMR-25-00079,13027,0.0015,19.54,USD,Creation
2025-03,2025-03,KKBOX,Japan,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,444,0.0043,1.91,USD,Stream
2025-03,2025-03,Apple Music,Colombia,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,3719,0.0067,24.92,USD,Stream
